Year;Local Government Area;Offence Subdivision;Incidents Recorded;id_loc;id
2016;Monash;Dangerous and negligent acts endangering people;2;2084;14827
2016;Monash;Other crimes against the person;3;2084;14828
2016;Monash;Robbery;2;2084;14829
2016;Monash;Stalking, harassment and threatening behaviour;2;2084;14830
2016;Monash;Assault and related offences;58;2110;14831
2016;Monash;Dangerous and negligent acts endangering people;1;2110;14832
2016;Monash;Other crimes against the person;12;2110;14833
2016;Monash;Robbery;2;2110;14834
2016;Monash;Stalking, harassment and threatening behaviour;11;2110;14835
2016;Monash;Assault and related offences;25;2111;14836
2016;Monash;Dangerous and negligent acts endangering people;6;2111;14837
2016;Monash;Other crimes against the person;5;2111;14838
2016;Monash;Robbery;3;2111;14839
2016;Monash;Stalking, harassment and threatening behaviour;3;2111;14840
2016;Monash;Assault and related offences;24;2112;14841
2016;Monash;Dangerous and negligent acts endangering people;3;2112;14842
2016;Monash;Other crimes against the person;1;2112;14843
2016;Monash;Robbery;4;2112;14844
2016;Monash;Stalking, harassment and threatening behaviour;2;2112;14845
2016;Monash;Assault and related offences;25;2903;14846
2016;Monash;Dangerous and negligent acts endangering people;5;2903;14847
2016;Monash;Other crimes against the person;10;2903;14848
2016;Monash;Robbery;1;2903;14849
2016;Monash;Stalking, harassment and threatening behaviour;10;2903;14850
2016;Moonee Valley;Assault and related offences;8;3;14851
2016;Moonee Valley;Dangerous and negligent acts endangering people;1;3;14852
2016;Moonee Valley;Robbery;1;3;14853
2016;Moonee Valley;Stalking, harassment and threatening behaviour;4;3;14854
2016;Moonee Valley;Assault and related offences;42;15;14855
2016;Moonee Valley;Dangerous and negligent acts endangering people;6;15;14856
2016;Moonee Valley;Other crimes against the person;7;15;14857
2016;Moonee Valley;Robbery;7;15;14858
2016;Moonee Valley;Stalking, harassment and threatening behaviour;15;15;14859
2016;Moonee Valley;Assault and related offences;120;79;14860
2016;Moonee Valley;Dangerous and negligent acts endangering people;2;79;14861
2016;Moonee Valley;Other crimes against the person;25;79;14862
2016;Moonee Valley;Robbery;15;79;14863
2016;Moonee Valley;Stalking, harassment and threatening behaviour;17;79;14864
2016;Moonee Valley;Assault and related offences;37;93;14865
2016;Moonee Valley;Dangerous and negligent acts endangering people;2;93;14866
2016;Moonee Valley;Other crimes against the person;10;93;14867
2016;Moonee Valley;Stalking, harassment and threatening behaviour;25;93;14868
2016;Moonee Valley;Assault and related offences;78;915;14869
2016;Moonee Valley;Dangerous and negligent acts endangering people;9;915;14870
2016;Moonee Valley;Other crimes against the person;13;915;14871
2016;Moonee Valley;Robbery;3;915;14872
2016;Moonee Valley;Stalking, harassment and threatening behaviour;19;915;14873
2016;Moonee Valley;Assault and related offences;8;916;14874
2016;Moonee Valley;Dangerous and negligent acts endangering people;2;916;14875
2016;Moonee Valley;Robbery;1;916;14876
2016;Moonee Valley;Assault and related offences;14;917;14877
2016;Moonee Valley;Other crimes against the person;4;917;14878
2016;Moonee Valley;Stalking, harassment and threatening behaviour;3;917;14879
2016;Moonee Valley;Assault and related offences;6;918;14880
2016;Moonee Valley;Dangerous and negligent acts endangering people;1;918;14881
2016;Moonee Valley;Stalking, harassment and threatening behaviour;2;918;14882
2016;Moonee Valley;Assault and related offences;106;962;14883
2016;Moonee Valley;Dangerous and negligent acts endangering people;4;962;14884
2016;Moonee Valley;Other crimes against the person;18;962;14885
2016;Moonee Valley;Robbery;8;962;14886
2016;Moonee Valley;Stalking, harassment and threatening behaviour;17;962;14887
2016;Moonee Valley;Assault and related offences;35;1370;14888
2016;Moonee Valley;Dangerous and negligent acts endangering people;2;1370;14889
2016;Moonee Valley;Other crimes against the person;2;1370;14890
2016;Moonee Valley;Robbery;2;1370;14891
2016;Moonee Valley;Stalking, harassment and threatening behaviour;9;1370;14892
2016;Moonee Valley;Assault and related offences;16;1382;14893
2016;Moonee Valley;Dangerous and negligent acts endangering people;1;1382;14894
2016;Moonee Valley;Other crimes against the person;3;1382;14895
2016;Moonee Valley;Robbery;1;1382;14896
2016;Moonee Valley;Stalking, harassment and threatening behaviour;2;1382;14897
2016;Moonee Valley;Assault and related offences;78;1836;14898
2016;Moonee Valley;Dangerous and negligent acts endangering people;5;1836;14899
2016;Moonee Valley;Other crimes against the person;7;1836;14900
2016;Moonee Valley;Robbery;7;1836;14901
2016;Moonee Valley;Stalking, harassment and threatening behaviour;6;1836;14902
2016;Moonee Valley;Assault and related offences;17;2052;14903
2016;Moonee Valley;Other crimes against the person;6;2052;14904
2016;Moonee Valley;Robbery;1;2052;14905
2016;Moonee Valley;Stalking, harassment and threatening behaviour;1;2052;14906
2016;Moonee Valley;Assault and related offences;18;2505;14907
2016;Moonee Valley;Dangerous and negligent acts endangering people;9;2505;14908
2016;Moonee Valley;Other crimes against the person;1;2505;14909
2016;Moonee Valley;Robbery;1;2505;14910
2016;Moonee Valley;Stalking, harassment and threatening behaviour;2;2505;14911
2016;Moonee Valley;Assault and related offences;3;2506;14912
2016;Moonee Valley;Stalking, harassment and threatening behaviour;1;2506;14913
2016;Moonee Valley;Assault and related offences;8;2703;14914
2016;Moonee Valley;Dangerous and negligent acts endangering people;1;2703;14915
2016;Moonee Valley;Other crimes against the person;1;2703;14916
2016;Moonee Valley;Robbery;1;2703;14917
2016;Moonee Valley;Stalking, harassment and threatening behaviour;1;2703;14918
2016;Moorabool;Assault and related offences;73;99;14919
2016;Moorabool;Dangerous and negligent acts endangering people;19;99;14920
2016;Moorabool;Other crimes against the person;11;99;14921
2016;Moorabool;Stalking, harassment and threatening behaviour;9;99;14922
2016;Moorabool;Assault and related offences;19;113;14923
2016;Moorabool;Dangerous and negligent acts endangering people;1;113;14924
2016;Moorabool;Other crimes against the person;3;113;14925
2016;Moorabool;Stalking, harassment and threatening behaviour;2;113;14926
2016;Moorabool;Assault and related offences;1;121;14927
2016;Moorabool;Stalking, harassment and threatening behaviour;1;121;14928
2016;Moorabool;Assault and related offences;1;233;14929
2016;Moorabool;Assault and related offences;2;275;14930
2016;Moorabool;Dangerous and negligent acts endangering people;1;277;14931
2016;Moorabool;Other crimes against the person;1;587;14932
2016;Moorabool;Assault and related offences;2;629;14933
2016;Moorabool;Assault and related offences;3;727;14934
2016;Moorabool;Stalking, harassment and threatening behaviour;3;727;14935
2016;Moorabool;Assault and related offences;35;739;14936
2016;Moorabool;Dangerous and negligent acts endangering people;2;739;14937
2016;Moorabool;Other crimes against the person;6;739;14938
2016;Moorabool;Stalking, harassment and threatening behaviour;8;739;14939
2016;Moorabool;Assault and related offences;2;841;14940
2016;Moorabool;Assault and related offences;1;845;14941
2016;Moorabool;Assault and related offences;1;881;14942
2016;Moorabool;Stalking, harassment and threatening behaviour;1;881;14943
2016;Moorabool;Assault and related offences;2;1116;14944
2016;Moorabool;Dangerous and negligent acts endangering people;2;1116;14945
2016;Moorabool;Other crimes against the person;1;1116;14946
2016;Moorabool;Assault and related offences;2;1147;14947
2016;Moorabool;Assault and related offences;1;1252;14948
2016;Moorabool;Assault and related offences;1;1508;14949
2016;Moorabool;Other crimes against the person;5;1508;14950
2016;Moorabool;Assault and related offences;2;1544;14951
2016;Moorabool;Assault and related offences;2;1592;14952
2016;Moorabool;Assault and related offences;19;1631;14953
2016;Moorabool;Dangerous and negligent acts endangering people;2;1631;14954
2016;Moorabool;Other crimes against the person;8;1631;14955
2016;Moorabool;Robbery;1;1631;14956
2016;Moorabool;Stalking, harassment and threatening behaviour;1;1631;14957
2016;Moorabool;Assault and related offences;2;1759;14958
2016;Moorabool;Dangerous and negligent acts endangering people;1;1759;14959
2016;Moorabool;Stalking, harassment and threatening behaviour;1;1759;14960
2016;Moorabool;Stalking, harassment and threatening behaviour;2;1892;14961
2016;Moorabool;Assault and related offences;1;1963;14962
2016;Moorabool;Dangerous and negligent acts endangering people;1;1963;14963
2016;Moorabool;Assault and related offences;2;2009;14964
2016;Moorabool;Dangerous and negligent acts endangering people;1;2009;14965
2016;Moorabool;Other crimes against the person;1;2009;14966
2016;Moorabool;Stalking, harassment and threatening behaviour;1;2009;14967
2016;Moorabool;Dangerous and negligent acts endangering people;1;2168;14968
2016;Moorabool;Dangerous and negligent acts endangering people;1;2357;14969
2016;Moorabool;Other crimes against the person;1;2440;14970
2016;Moorabool;Assault and related offences;1;3069;14971
2016;Moreland;Assault and related offences;170;381;14972
2016;Moreland;Dangerous and negligent acts endangering people;21;381;14973
2016;Moreland;Other crimes against the person;35;381;14974
2016;Moreland;Robbery;9;381;14975
2016;Moreland;Stalking, harassment and threatening behaviour;24;381;14976
2016;Moreland;Dangerous and negligent acts endangering people;2;0;14977
2016;Moreland;Assault and related offences;26;382;14978
2016;Moreland;Dangerous and negligent acts endangering people;2;382;14979
2016;Moreland;Other crimes against the person;8;382;14980
2016;Moreland;Robbery;2;382;14981
2016;Moreland;Stalking, harassment and threatening behaviour;6;382;14982
2016;Moreland;Assault and related offences;56;383;14983
2016;Moreland;Dangerous and negligent acts endangering people;3;383;14984
2016;Moreland;Other crimes against the person;12;383;14985
2016;Moreland;Robbery;3;383;14986
2016;Moreland;Stalking, harassment and threatening behaviour;15;383;14987
2016;Moreland;Assault and related offences;160;620;14988
2016;Moreland;Dangerous and negligent acts endangering people;15;620;14989
2016;Moreland;Other crimes against the person;28;620;14990
2016;Moreland;Robbery;15;620;14991
2016;Moreland;Stalking, harassment and threatening behaviour;33;620;14992
2016;Moreland;Assault and related offences;84;621;14993
2016;Moreland;Dangerous and negligent acts endangering people;3;621;14994
2016;Moreland;Other crimes against the person;13;621;14995
2016;Moreland;Robbery;7;621;14996
2016;Moreland;Stalking, harassment and threatening behaviour;12;621;14997
2016;Moreland;Assault and related offences;75;941;14998
2016;Moreland;Dangerous and negligent acts endangering people;4;941;14999
2016;Moreland;Other crimes against the person;24;941;15000
2016;Moreland;Robbery;2;941;15001
2016;Moreland;Stalking, harassment and threatening behaviour;19;941;15002
2016;Moreland;Assault and related offences;2;958;15003
2016;Moreland;Assault and related offences;155;1083;15004
2016;Moreland;Dangerous and negligent acts endangering people;22;1083;15005
2016;Moreland;Other crimes against the person;40;1083;15006
2016;Moreland;Robbery;8;1083;15007
2016;Moreland;Stalking, harassment and threatening behaviour;30;1083;15008
2016;Moreland;Assault and related offences;3;1122;15009
2016;Moreland;Dangerous and negligent acts endangering people;3;1122;15010
2016;Moreland;Other crimes against the person;1;1122;15011
2016;Moreland;Assault and related offences;39;1170;15012
2016;Moreland;Dangerous and negligent acts endangering people;4;1170;15013
2016;Moreland;Other crimes against the person;10;1170;15014
2016;Moreland;Stalking, harassment and threatening behaviour;12;1170;15015
2016;Moreland;Assault and related offences;20;2108;15016
2016;Moreland;Dangerous and negligent acts endangering people;1;2108;15017
2016;Moreland;Other crimes against the person;2;2108;15018
2016;Moreland;Stalking, harassment and threatening behaviour;1;2108;15019
2016;Moreland;Assault and related offences;68;2151;15020
2016;Moreland;Dangerous and negligent acts endangering people;4;2151;15021
2016;Moreland;Other crimes against the person;20;2151;15022
2016;Moreland;Robbery;5;2151;15023
2016;Moreland;Stalking, harassment and threatening behaviour;14;2151;15024
2016;Moreland;Assault and related offences;31;2152;15025
2016;Moreland;Dangerous and negligent acts endangering people;1;2152;15026
2016;Moreland;Other crimes against the person;4;2152;15027
2016;Moreland;Robbery;3;2152;15028
2016;Moreland;Stalking, harassment and threatening behaviour;4;2152;15029
2016;Mornington Peninsula;Assault and related offences;1;74;15030
2016;Mornington Peninsula;Other crimes against the person;1;74;15031
2016;Mornington Peninsula;Assault and related offences;5;125;15032
2016;Mornington Peninsula;Dangerous and negligent acts endangering people;1;125;15033
2016;Mornington Peninsula;Other crimes against the person;1;125;15034
2016;Mornington Peninsula;Assault and related offences;14;178;15035
2016;Mornington Peninsula;Dangerous and negligent acts endangering people;1;178;15036
2016;Mornington Peninsula;Other crimes against the person;3;178;15037
2016;Mornington Peninsula;Robbery;1;178;15038
2016;Mornington Peninsula;Stalking, harassment and threatening behaviour;5;178;15039
2016;Mornington Peninsula;Assault and related offences;14;266;15040
2016;Mornington Peninsula;Dangerous and negligent acts endangering people;5;266;15041
